CASE_ID,FARM_ID,region,regname,respondent,Sex,Age,highest_Degree,Farm_area(ha),respondant_region,resident_type
4951132,9049,Central,Kirovohrad,,,,,83,Kirovohradska Oblast,Village
4796176,2127,Central,Kirovohrad,,,,,5,Kirovohradska Oblast,Town 20 - 49 000 inhabitants
4880581,7247,Central,Kirovohrad,,,,,6,Kirovohradska Oblast,Town up to 20 000 inhabitants
5018112,6333,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
4872910,611,Central,Kirovohrad,,,,,480,Kirovohradska Oblast,Village
4797046,3161,Central,Kirovohrad,,,,,10,Kirovohradska Oblast,Village
4873889,1993,Central,Kirovohrad,Relative of owner but not household member,Female,65,Higher (master degree or PhD),194,Kirovohradska Oblast,Village
4768112,2340,Central,Kirovohrad,,,,,84,Kirovohradska Oblast,Urban-type settlement (SMT)
4755029,792,Central,Kirovohrad,,,,,179,Kirovohradska Oblast,Village
4779571,1565,Central,Kirovohrad,,,,,72,Kirovohradska Oblast,Town up to 20 000 inhabitants
4970550,9454,Central,Kirovohrad,,,,,6,Kirovohradska Oblast,Village
4814881,1870,Central,Kirovohrad,,,,,85,Kirovohradska Oblast,Village
4932104,6595,Central,Kirovohrad,,,,,59,Kirovohradska Oblast,Village
4999029,5604,Central,Kirovohrad,Manager without any relationship to owner,Female,33,Higher (master degree or PhD),360,Kirovohradska Oblast,Village
6289875,11453,Central,Kirovohrad,,,,,159,Kirovohradska Oblast,Village
4962336,11155,Central,Kirovohrad,,,,,54,Kirovohradska Oblast,Village
6461548,5260,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
6291092,11483,Central,Kirovohrad,,,,,118,Kirovohradska Oblast,Village
4793784,2259,Central,Kirovohrad,,,,,1,Kirovohradska Oblast,Village
4872544,4947,Central,Kirovohrad,,,,,50,Kirovohradska Oblast,Village
6461990,6871,Central,Kirovohrad,,,,,1100,Kirovohradska Oblast,Village
4982629,8491,Central,Kirovohrad,,,,,491,Kirovohradska Oblast,Urban-type settlement (SMT)
4948348,11251,Central,Kirovohrad,,,,,8600,Kirovohradska Oblast,Village
6373346,10984,Central,Kirovohrad,,,,,30,Kirovohradska Oblast,Village
4949594,8195,Central,Kirovohrad,,,,,11,Kirovohradska Oblast,Village
4842099,1463,Central,Kirovohrad,,,,,80,Kirovohradska Oblast,Village
4799905,264,Central,Kirovohrad,,,,,105,Kirovohradska Oblast,Village
4966939,5283,Central,Kirovohrad,Manager without any relationship to owner,Female,49,Higher (master degree or PhD),121,Kirovohradska Oblast,Village
4804854,4455,Central,Kirovohrad,,,,,22,Kirovohradska Oblast,Village
4940078,5121,Central,Kirovohrad,,,,,129,Kirovohradska Oblast,Urban-type settlement (SMT)
6289360,11531,Central,Kirovohrad,,,,,300,Kirovohradska Oblast,Village
4897111,5248,Central,Kirovohrad,Manager without any relationship to owner,Female,39,Higher (master degree or PhD),30,Kirovohradska Oblast,Village
4793710,4889,Central,Kirovohrad,,,,,400,Kirovohradska Oblast,Town up to 20 000 inhabitants
4913281,6783,Central,Kirovohrad,Manager without any relationship to owner,Female,36,Higher (master degree or PhD),50,Kirovohradska Oblast,Town up to 20 000 inhabitants
6451282,9984,Central,Kirovohrad,Manager without any relationship to owner,Female,67,"Secondary special, incomplete higher (technical school, college)",900,Kirovohradska Oblast,Urban-type settlement (SMT)
4931888,7148,Central,Kirovohrad,Manager without any relationship to owner,Female,48,"Secondary special, incomplete higher (technical school, college)",780,Kirovohradska Oblast,Village
4925905,4758,Central,Kirovohrad,,,,,640,Kirovohradska Oblast,Village
4801788,4894,Central,Kirovohrad,,,,,4,Kirovohradska Oblast,Urban-type settlement (SMT)
5004964,4120,Central,Kirovohrad,Manager without any relationship to owner,Female,52,Higher (master degree or PhD),,Kirovohradska Oblast,Village
5002583,3432,Central,Kirovohrad,,,,,250,Kirovohradska Oblast,Village
5028019,2884,Central,Kirovohrad,,,,,300,Kirovohradska Oblast,Village
4778879,3555,Central,Kirovohrad,,,,,17,Kirovohradska Oblast,Village
4793936,3840,Central,Kirovohrad,,,,,112,Kirovohradska Oblast,Village
4848626,2488,Central,Kirovohrad,,,,,57,Kirovohradska Oblast,City 100-499 000 inhabitants
4759637,3171,Central,Kirovohrad,,,,,8,Kirovohradska Oblast,Village
5007796,8748,Central,Kirovohrad,Manager without any relationship to owner,Female,35,Higher (master degree or PhD),580,Kirovohradska Oblast,City 100-499 000 inhabitants
4900101,1925,Central,Kirovohrad,,,,,86,Kirovohradska Oblast,Village
4880894,2566,Central,Kirovohrad,,,,,150,Kirovohradska Oblast,City 500 000 + inhabitants
4916498,4738,Central,Kirovohrad,,,,,190,Kirovohradska Oblast,Village
4986960,8429,Central,Kirovohrad,,,,,97,Kirovohradska Oblast,Town up to 20 000 inhabitants
4889435,5031,Central,Kirovohrad,,,,,23,Kirovohradska Oblast,Village
4764156,2980,Central,Kirovohrad,,,,,117,Kirovohradska Oblast,Village
4962097,11211,Central,Kirovohrad,,,,,88,Kirovohradska Oblast,Urban-type settlement (SMT)
6386401,11180,Central,Kirovohrad,,,,,1,Kirovohradska Oblast,Village
4984110,8608,Central,Kirovohrad,,,,,18,Kirovohradska Oblast,Town up to 20 000 inhabitants
6290342,11639,Central,Kirovohrad,Manager without any relationship to owner,Female,63,Higher (master degree or PhD),4200,Kirovohradska Oblast,Village
6401420,10527,Central,Kirovohrad,,,,,900,Kirovohradska Oblast,Village
4916170,3953,Central,Kirovohrad,,,,,28,Kirovohradska Oblast,Town up to 20 000 inhabitants
4819185,3106,Central,Kirovohrad,,,,,13,Kirovohradska Oblast,Village
6458967,7994,Central,Kirovohrad,Relative of owner but not household member,Female,46,Higher (master degree or PhD),1050,Kirovohradska Oblast,Village
4874141,3537,Central,Kirovohrad,,,,,120,Kirovohradska Oblast,Urban-type settlement (SMT)
4925198,7189,Central,Kirovohrad,,,,,68,Kirovohradska Oblast,Village
4813230,492,Central,Kirovohrad,,,,,67,Kirovohradska Oblast,Village
4915710,6622,Central,Kirovohrad,,,,,,Kirovohradska Oblast,Urban-type settlement (SMT)
4914371,6885,Central,Kirovohrad,,,,,65,Kirovohradska Oblast,Village
4846750,1514,Central,Kirovohrad,,,,,101,Kirovohradska Oblast,Village
4916931,5497,Central,Kirovohrad,,,,,57,Kirovohradska Oblast,Village
4758484,1916,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
6304494,11634,Central,Kirovohrad,Manager without any relationship to owner,Male,43,Higher (master degree or PhD),4000,Kirovohradska Oblast,Urban-type settlement (SMT)
4917462,6471,Central,Kirovohrad,,,,,119,Kirovohradska Oblast,Village
4878893,6092,Central,Kirovohrad,,,,,10,Kirovohradska Oblast,Village
4917553,4148,Central,Kirovohrad,,,,,67,Kirovohradska Oblast,Village
4907545,5425,Central,Kirovohrad,Manager without any relationship to owner,Female,29,Higher (master degree or PhD),122,Kirovohradska Oblast,Urban-type settlement (SMT)
4930006,5753,Central,Kirovohrad,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),136,Kirovohradska Oblast,Village
4866645,246,Central,Kirovohrad,Manager without any relationship to owner,Female,35,Higher (master degree or PhD),3700,Kirovohradska Oblast,Town up to 20 000 inhabitants
4808965,3997,Central,Kirovohrad,,,,,62,Kirovohradska Oblast,Village
4905268,5577,Central,Kirovohrad,,,,,50,Kirovohradska Oblast,Town up to 20 000 inhabitants
4762821,3271,Central,Kirovohrad,,,,,180,Kirovohradska Oblast,Town up to 20 000 inhabitants
4810660,3385,Central,Kirovohrad,,,,,7,Kirovohradska Oblast,Village
4899180,1428,Central,Kirovohrad,,,,,78,Kirovohradska Oblast,Village
4781189,701,Central,Kirovohrad,,,,,1200,Kirovohradska Oblast,Village
4911126,6321,Central,Kirovohrad,,,,,59,Kirovohradska Oblast,Town up to 20 000 inhabitants
4908672,7021,Central,Kirovohrad,,,,,200,Kirovohradska Oblast,Village
4769839,1629,Central,Kirovohrad,,,,,300,Kirovohradska Oblast,City 100-499 000 inhabitants
4996343,8990,Central,Kirovohrad,Manager without any relationship to owner,Male,57,Higher (master degree or PhD),113,Kirovohradska Oblast,Village
4920174,5833,Central,Kirovohrad,Manager without any relationship to owner,Female,50,Higher (master degree or PhD),400,Kirovohradska Oblast,City 500 000 + inhabitants
4760392,3441,Central,Kirovohrad,,,,,2,Kirovohradska Oblast,Village
4860471,2853,Central,Kirovohrad,,,,,62,Kirovohradska Oblast,Village
4848283,3143,Central,Kirovohrad,,,,,80,Kirovohradska Oblast,Village
4921016,6322,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
4794526,2625,Central,Kirovohrad,,,,,160,Kirovohradska Oblast,Town up to 20 000 inhabitants
5009170,6738,Central,Kirovohrad,,,,,300,Kirovohradska Oblast,Village
4796107,1917,Central,Kirovohrad,Manager without any relationship to owner,Female,65,Higher (master degree or PhD),102,Kirovohradska Oblast,Town up to 20 000 inhabitants
6576259,9150,Central,Kirovohrad,Manager without any relationship to owner,Female,70,Higher (master degree or PhD),118,Kirovohradska Oblast,Village
4785317,2874,Central,Kirovohrad,Manager without any relationship to owner,Female,56,"Secondary special, incomplete higher (technical school, college)",74,Kirovohradska Oblast,Village
4795982,4106,Central,Kirovohrad,,,,,39,Kirovohradska Oblast,Village
4794498,1899,Central,Kirovohrad,,,,,60,Kirovohradska Oblast,Town up to 20 000 inhabitants
4759972,4450,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
4793563,4152,Central,Kirovohrad,,,,,7,Kirovohradska Oblast,Village
4793682,4482,Central,Kirovohrad,,,,,400,Kirovohradska Oblast,Town 50 - 99 000 inhabitants
4829022,2400,Central,Kirovohrad,,,,,53,Kirovohradska Oblast,Village
4947879,10941,Central,Kirovohrad,,,,,60,Kirovohradska Oblast,Village
4932349,2130,Central,Kirovohrad,,,,,106,Kirovohradska Oblast,Village
4778419,4794,Central,Kirovohrad,,,,,65,Kirovohradska Oblast,Town up to 20 000 inhabitants
4980098,10835,Central,Kirovohrad,,,,,,Kirovohradska Oblast,Village
6396575,2690,Central,Kirovohrad,Manager without any relationship to owner,Female,39,Higher (master degree or PhD),3200,Kirovohradska Oblast,Urban-type settlement (SMT)
4830282,744,Central,Kirovohrad,,,,,69,Kirovohradska Oblast,Urban-type settlement (SMT)
4840570,1997,Central,Kirovohrad,,,,,4,Kirovohradska Oblast,Village
4920151,7126,Central,Kirovohrad,,,,,29,Kirovohradska Oblast,Village
4991542,7689,Central,Kirovohrad,,,,,89,Kirovohradska Oblast,Village
4755047,446,Central,Kirovohrad,,,,,470,Kirovohradska Oblast,Village
4872041,3715,Central,Kirovohrad,Relative of owner but not household member,Female,36,Higher (master degree or PhD),38,Kirovohradska Oblast,Urban-type settlement (SMT)
4823432,4277,Central,Kirovohrad,,,,,60,Kirovohradska Oblast,Village
4997436,5700,Central,Kirovohrad,Manager without any relationship to owner,Female,33,Higher (master degree or PhD),140,Kirovohradska Oblast,Village
4773993,762,Central,Kirovohrad,,,,,,Kirovohradska Oblast,Village
4757631,595,Central,Kirovohrad,,,,,86,Kirovohradska Oblast,Village
4793845,4964,Central,Kirovohrad,,,,,3,Kirovohradska Oblast,Village
5051590,127,Central,Kirovohrad,,,,,500,Kirovohradska Oblast,Urban-type settlement (SMT)
4874953,4285,Central,Kirovohrad,,,,,6,Kirovohradska Oblast,Urban-type settlement (SMT)
4841992,2398,Central,Kirovohrad,,,,,62,Kirovohradska Oblast,Village
4775991,937,Central,Kirovohrad,,,,,250,Kirovohradska Oblast,Urban-type settlement (SMT)
4794414,2219,Central,Kirovohrad,,,,,86,Kirovohradska Oblast,Village
4883610,6544,Central,Kirovohrad,,,,,36,Kirovohradska Oblast,Village
4907562,5254,Central,Kirovohrad,Manager without any relationship to owner,Female,59,Base higher (bachelor degree),470,Kirovohradska Oblast,Urban-type settlement (SMT)
4773881,4075,Central,Kirovohrad,,,,,1,Kirovohradska Oblast,Village
4762404,4445,Central,Kirovohrad,,,,,95,Kirovohradska Oblast,Urban-type settlement (SMT)
4856361,2388,Central,Kirovohrad,,,,,87,Kirovohradska Oblast,Village
4959954,1219,Central,Kirovohrad,,,,,140,Kirovohradska Oblast,Village
4846494,1187,Central,Kirovohrad,,,,,84,Kirovohradska Oblast,Village
4909243,7093,Central,Kirovohrad,,,,,98,Kirovohradska Oblast,Village
6390118,1658,Central,Kirovohrad,,,,,50,Kirovohradska Oblast,City 500 000 + inhabitants
4806505,3114,Central,Kirovohrad,,,,,150,Kirovohradska Oblast,Town up to 20 000 inhabitants
4826058,1898,Central,Kirovohrad,,,,,50,Kirovohradska Oblast,Urban-type settlement (SMT)
4803546,1245,Central,Kirovohrad,,,,,87,Kirovohradska Oblast,City 100-499 000 inhabitants
4779978,3522,Central,Kirovohrad,,,,,70,Kirovohradska Oblast,Village
4912604,6314,Central,Kirovohrad,,,,,46,Kirovohradska Oblast,Village
4933528,4320,Central,Kirovohrad,,,,,18,Kirovohradska Oblast,Village
4924746,6127,Central,Kirovohrad,,,,,118,Kirovohradska Oblast,Village
4764645,4944,Central,Kirovohrad,,,,,136,Kirovohradska Oblast,Urban-type settlement (SMT)
4785780,4874,Central,Kirovohrad,,,,,52,Kirovohradska Oblast,Urban-type settlement (SMT)
4924287,3486,Central,Kirovohrad,,,,,110,Kirovohradska Oblast,Urban-type settlement (SMT)
4754811,2703,Central,Kirovohrad,,,,,70,Kirovohradska Oblast,Village
4910713,7168,Central,Kirovohrad,,,,,83,Kirovohradska Oblast,Village
6460944,2651,Central,Kirovohrad,,,,,80,Kirovohradska Oblast,Urban-type settlement (SMT)
4833801,1210,Central,Kirovohrad,,,,,92,Kirovohradska Oblast,Town up to 20 000 inhabitants
4958437,6428,Central,Kirovohrad,,,,,70,Kirovohradska Oblast,Village
4944019,1624,Central,Kirovohrad,,,,,50,Kirovohradska Oblast,City 100-499 000 inhabitants
4812163,4500,Central,Kirovohrad,Manager without any relationship to owner,Male,46,Higher (master degree or PhD),11500,Kirovohradska Oblast,Village
4794963,4350,Central,Kirovohrad,Relative of owner but not household member,Female,54,Higher (master degree or PhD),8,Kirovohradska Oblast,Village
4818902,772,Central,Kirovohrad,,,,,90,Kirovohradska Oblast,City 100-499 000 inhabitants
5068303,8797,Central,Kirovohrad,,,,,13,Kirovohradska Oblast,Village
4778783,4685,Central,Kirovohrad,Manager without any relationship to owner,Female,53,Higher (master degree or PhD),358,Kirovohradska Oblast,Village
6453828,4109,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Village
4814354,4799,Central,Kirovohrad,Manager without any relationship to owner,Female,37,"Secondary special, incomplete higher (technical school, college)",190,Kirovohradska Oblast,Village
4759922,4403,Central,Kirovohrad,,,,,110,Kirovohradska Oblast,Urban-type settlement (SMT)
4877637,1738,Central,Kirovohrad,,,,,84,Kirovohradska Oblast,Village
4915880,1395,Central,Kirovohrad,,,,,70,Kirovohradska Oblast,Town up to 20 000 inhabitants
4923739,5858,Central,Kirovohrad,,,,,119,Kirovohradska Oblast,Village
4817459,1896,Central,Kirovohrad,,,,,74,Kirovohradska Oblast,Village
4985568,8789,Central,Kirovohrad,Relative of owner but not household member,Male,42,Base higher (bachelor degree),50,Kirovohradska Oblast,Village
4805548,1489,Central,Kirovohrad,Manager without any relationship to owner,Female,54,Higher (master degree or PhD),530,Kirovohradska Oblast,Village
4754249,236,Central,Kirovohrad,,,,,80,Kirovohradska Oblast,Urban-type settlement (SMT)
6287297,11415,Central,Kirovohrad,,,,,100,Kirovohradska Oblast,Urban-type settlement (SMT)
4991748,7539,Central,Kirovohrad,Manager without any relationship to owner,Female,42,Base higher (bachelor degree),299,Kirovohradska Oblast,Village
6286811,11636,Central,Kirovohrad,Manager without any relationship to owner,Male,43,Higher (master degree or PhD),2000,Kirovohradska Oblast,Village
4824567,4567,Central,Kirovohrad,,,,,11,Kirovohradska Oblast,Village
4835436,2551,Central,Kirovohrad,,,,,108,Kirovohradska Oblast,Urban-type settlement (SMT)
6373608,7852,Central,Kirovohrad,Manager without any relationship to owner,Male,32,Higher (master degree or PhD),3100,Kirovohradska Oblast,Village
6390393,9815,North,Kyiv,Manager without any relationship to owner,Female,37,Higher (master degree or PhD),1955,Kyivska Oblast,Village
5027406,8561,North,Kyiv,,,,,10000,Kyivska Oblast,Village
6451907,7397,North,Kyiv,Manager without any relationship to owner,Male,37,Higher (master degree or PhD),704,Kyivska Oblast,Village
4810637,484,North,Kyiv,,,,,82,Kyivska Oblast,Village
4874425,4264,North,Kyiv,,,,,115,Kyivska Oblast,Village
5016743,8578,North,Kyiv,Manager without any relationship to owner,Male,41,Higher (master degree or PhD),1400,Kyivska Oblast,Village
4806841,3518,North,Kyiv,,,,,65,Kyivska Oblast,Village
6393985,4039,North,Kyiv,,,,,1000,Kyivska Oblast,Urban-type settlement (SMT)
4973306,7451,North,Kyiv,,,,,1000,Kyivska Oblast,Town 20 - 49 000 inhabitants
4921721,5540,North,Kyiv,,,,,320,Kyivska Oblast,Village
4983063,7418,North,Kyiv,,,,,1530,Kyivska Oblast,Village
4932128,6747,North,Kyiv,Relative of owner but not household member,Male,58,Higher (master degree or PhD),437,Kyivska Oblast,Village
4912706,6662,North,Kyiv,,,,,120,Kyivska Oblast,Town 20 - 49 000 inhabitants
4862919,143,North,Kyiv,,,,,800,Kyivska Oblast,Town 20 - 49 000 inhabitants
4769446,4757,North,Kyiv,,,,,3,Kyivska Oblast,Village
4856989,2098,North,Kyiv,,,,,69,Kyivska Oblast,Village
4948085,10763,North,Kyiv,Relative of owner but not household member,Female,43,"Secondary special, incomplete higher (technical school, college)",50,Kyivska Oblast,Urban-type settlement (SMT)
6401292,10624,North,Kyiv,Manager without any relationship to owner,Female,52,Higher (master degree or PhD),1500,Kyivska Oblast,Town up to 20 000 inhabitants
4801678,902,North,Kyiv,Manager without any relationship to owner,Female,50,Higher (master degree or PhD),1468,Kyivska Oblast,Village
5008971,10951,North,Kyiv,Manager without any relationship to owner,Female,45,Some secondary school,760,Kyivska Oblast,Village
4773352,2158,North,Kyiv,,,,,50,Kyivska Oblast,Town up to 20 000 inhabitants
4910674,7135,North,Kyiv,Manager without any relationship to owner,Female,32,Higher (master degree or PhD),50,Kyivska Oblast,Town 20 - 49 000 inhabitants
6304497,11644,North,Kyiv,,,,,90,Kyivska Oblast,Village
6401312,10211,North,Kyiv,Manager without any relationship to owner,Male,35,Higher (master degree or PhD),686,Kyivska Oblast,Village
4791394,1014,North,Kyiv,Manager without any relationship to owner,Female,43,Higher (master degree or PhD),2000,Kyivska Oblast,Village
6299702,11747,North,Kyiv,,,,,2000,Kyivska Oblast,Urban-type settlement (SMT)
6461303,10626,North,Kyiv,Manager without any relationship to owner,Female,50,Higher (master degree or PhD),1170,Kyivska Oblast,Village
4880990,4597,North,Kyiv,,,,,70,Kyivska Oblast,Village
4912940,5193,North,Kyiv,,,,,51,Kyivska Oblast,Urban-type settlement (SMT)
4903442,2825,North,Kyiv,,,,,20,Kyivska Oblast,Village
4884702,5564,North,Kyiv,,,,,4,Kyivska Oblast,Village
4999020,7555,North,Kyiv,Manager without any relationship to owner,Female,50,Higher (master degree or PhD),2700,Kyivska Oblast,Village
4910444,5877,North,Kyiv,,,,,220,Kyivska Oblast,Village
4880833,2463,North,Kyiv,,,,,110,Kyivska Oblast,Village
4909419,5250,North,Kyiv,Manager without any relationship to owner,Female,38,Higher (master degree or PhD),300,Kyivska Oblast,Village
