CASE_ID,FARM_ID,fulltime_worker_22,parttime_worker_22,employees_22,fulltime_worker_21,partime_worker_21,employees_21,lease_price(per ha),lease_land,sell_land,buy_land,max_buy_price,tractor_value,unit,tractor_and_equip,agri_equip,unit,caws,pigs,credit_applied,credit_recieved,last_credit_year,credit_amount,unit,interest_rate,working_capital_invest,public_social_support_21,support_amount_21,relative_support_21,relative_amount_21,public_social_support_22,support_amount_22,relative_support_22,relative_amount_22,monetary_assistance_22,monetary_amount(UAH),technical_assistance,government,ngo,other_farmers,int_org,private_supplier,require_technical_assistance,kind_of_assistance_1,assistance_provider,kind_of_assistance_2,assistance2_provider,relative/neighbour_support,support_amount,country_situation_before_war,country_situation_now,personal_before_war,personal_now,s3_q14c_1,s3_q14c_2,s3_q14c_3,s3_q14c_4,s3_q14c_5,s3_q14c_8,s3_q14c_9,s3_q14c_6,s3_q14c_7,govt_1,govt_2,govt_3,govt_4,govt_5
6397579,3909,1,2,14,2,1,14,4800,,No,Yes,,170000,USD,,300000,USD,0,0,Yes,Yes,2022,4000000,UAH,2,Yes,No,,No,,No,,No,,Yes,6000,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,7,3,8,4,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes
4962651,7152,1,2,0,1,2,0,,Yes,No,,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,7,5,7,5,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
4828667,2523,2,2,0,2,2,0,4615,Yes,No,Yes,40000,70000,USD,,50000,USD,0,0,Yes,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,Trainings related to doing business or management,Government,No,,7,5,8,4,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4915857,1108,3,0,11,3,0,10,4500,Yes,No,Yes,,70000000,UAH,,3000000,UAH,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,1000000,5,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes
6388020,4591,1,0,0,1,1,0,1000,,,No,,520000,UAH,,500000,UAH,0,0,Yes,Yes,2022,400000,UAH,9,Yes,No,,No,,No,,No,,Yes,330000,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,Yes,100000,8,4,7,5,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes
4913490,5800,2,1,1,2,1,1,4000,Yes,No,Yes,,3500000,UAH,,5000000,UAH,0,0,Yes,Yes,2022,1500000,UAH,5,Yes,,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,,10 - Very Good,,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
5071995,4703,1,1,4,2,0,4,4300,No,No,Yes,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Trainings related to doing business or management,Government,Yes,100000,9,4,8,3,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
4903974,7027,2,1,0,2,1,0,600,Yes,No,Yes,40000,1.00E+09,UAH,,0,,2,4,Yes,Yes,2015,60000,UAH,14,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,Yes,No,No,Rather agree,Getting credit,Government,Trainings related to doing business or management,NGO,No,,4,5,4,2,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
6389696,11153,1,0,0,1,0,0,3800,Yes,No,,,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,,,No,,7,2,8,,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4904382,6930,3,,0,3,,0,900,Yes,No,Yes,,1000000,UAH,,,,0,2,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,9,5,9,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4795275,1690,0,0,1,0,0,1,2750,Yes,No,Yes,30000,0,,,1540000,UAH,0,0,Yes,Yes,2022,500000,UAH,14,Yes,No,,No,,No,,No,,No,,Yes,No,No,No,No,Yes,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,Getting credit,Banks,No,,8,3,6,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
6299294,11578,2,0,1,2,0,1,4000,Yes,No,Yes,40000,2200000,UAH,,1500000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,50000,8,5,8,2,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
4910520,6134,1,1,1,1,1,0,5000,Yes,No,Yes,60000,600000,UAH,,1200000,UAH,0,0,Yes,Yes,2022,50000,UAH,,Yes,Yes,Less than 20 000 UAH,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,300000,8,2,9,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4905398,6907,1,2,2,1,3,2,3500,Yes,No,Yes,40000,10000,USD,,500000,UAH,0,3,Yes,Yes,2021,200000,UAH,3,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6500,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Yes,,10 - Very Good,3,8,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
5026527,6300,1,0,0,1,0,1,4000,No,No,No,,190000,UAH,,150000,UAH,0,0,Yes,Yes,2021,250000,UAH,3,Yes,No,,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,250000,10 - Very Good,8,10 - Very Good,10 - Very Good,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
4939315,3837,2,0,130,2,0,130,14000,Yes,No,Yes,,,,,,,0,0,Yes,Yes,2021,20000000,UAH,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,Other farmers,Getting credit,Government,Yes,50000,8,3,9,2,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4958043,5903,1,0,2,2,0,2,800,Yes,Yes,Yes,10000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,3000000,7,5,8,6,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No
4813800,2408,2,0,6,2,0,0,2000,Yes,No,Yes,30000,800000,UAH,,2000000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,Trainings related to doing business or management,International organization,No,,7,4,8,2,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No
4785750,3725,1,0,0,1,0,0,4000,,No,Yes,,15000,USD,,20000,USD,0,10,Yes,Yes,2017,100000,UAH,30,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,7,8,7,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
4810531,3364,3,0,16,3,0,16,3500,Yes,No,Yes,50000,10000000,UAH,,7000000,UAH,0,0,Yes,Yes,2022,5000000,UAH,0,Yes,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,Banks,Trainings related to doing business or management,Other farmers,Yes,2000000,8,4,10 - Very Good,4,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
4881200,1175,3,3,0,3,3,0,2800,Yes,No,Yes,10000,1400000,UAH,,5000000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,8,3,9,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4919077,2507,1,2,0,1,2,0,3000,Yes,No,Yes,60000,21000,USD,,30000,USD,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,Yes,100000,No,,,,,,,Trainings related to doing business or management,,Getting credit,,,,8,2,8,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5020549,8592,2,1,1,2,0,1,2000,Yes,No,Yes,45000,40000,USD,,50000,USD,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Providing literature,International organization,DO NOT NEED ASSISTANCE,,Yes,100000,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4907825,5929,1,1,0,1,1,0,3500,Yes,No,Yes,60000,13000,USD,,10000,USD,0,2,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,800000,10 - Very Good,3,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
4844024,1618,1,0,2,2,0,1,4000,Yes,No,Yes,,1000000,UAH,,2000000,UAH,0,0,Yes,Yes,2022,120000,UAH,15,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,Yes,,7,3,9,4,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4875436,4379,2,0,0,2,0,0,,Yes,No,Yes,,720000,UAH,,5000,USD,0,0,Yes,Yes,2021,100000,UAH,,Yes,No,,No,,No,,No,,Yes,13200,No,,,,,,,Getting credit,Government,,,No,,5,3,5,,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6381426,10816,0,0,35,0,0,35,4000,Yes,No,Yes,,80000,USD,,90000,USD,0,0,Yes,Yes,2022,15000000,UAH,0,Yes,Yes,,No,,Yes,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,No,,6,4,8,7,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
6298177,11651,0,1,0,0,1,0,0,Yes,No,,,400000,UAH,,885000,UAH,0,0,No,No,,,,,,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,Yes,No,No,No,Yes,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Trainings related to doing business or management,International organization,No,,6,1 - Very Bad,6,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes
4864809,111,1,0,2,1,0,2,4000,Yes,No,Yes,120000,120000,USD,,60000,USD,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,,9,5,8,4,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No
4905829,6404,3,0,0,3,0,0,1000,Yes,No,,,1500000,UAH,,5000000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,No,No,No,Yes,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,,,,,8,1 - Very Bad,10 - Very Good,3,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes
6299969,11361,1,0,2,1,0,2,3500,No,No,No,,60000,USD,,500000,UAH,2,5,No,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,6,8,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4826595,2461,1,1,0,1,1,0,3500,Yes,No,Yes,25000,20000,USD,,1500000,UAH,0,0,No,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,5000,5,2,8,1 - Very Bad,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No
4921804,6324,2,0,0,2,0,0,0,Yes,No,No,,500000,UAH,,400000,UAH,0,0,,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,7,3,8,3,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes
6461366,11138,2,0,0,2,0,0,,Yes,No,Yes,,,,,,,0,,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,,,No,,8,3,8,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4778087,2134,1,0,2,1,0,2,3500,Yes,No,Yes,30000,2000000,UAH,,2500000,UAH,0,0,Yes,Yes,2021,2700000,UAH,7,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,32000,Yes,No,No,Yes,No,Yes,Rather agree,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Yes,150000,8,3,8,3,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes
4905225,5797,1,0,0,1,0,0,,Yes,No,Yes,,,,,,,0,0,Yes,Yes,2022,1000000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,,,10 - Very Good,,,,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes
4949996,7310,1,0,0,1,0,0,6000,Yes,No,Yes,80000,500000,UAH,,1500000,UAH,0,0,Yes,Yes,2021,600000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,7,2,8,3,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No
4795097,477,1,0,0,1,0,0,6000,Yes,No,,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Trainings related to doing business or management,International organization,No,,9,2,10 - Very Good,1 - Very Bad,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
6401328,3913,,,33,,,35,,Yes,No,Yes,3488,2390000,UAH,,20913000,UAH,0,0,Yes,Yes,2022,10000000,UAH,0,Yes,,,,,,,,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,5,9,5,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4817281,2460,1,1,1,1,1,1,0,Yes,No,Yes,,0,,,0,,0,0,Yes,Yes,2022,40000,UAH,0,No,Yes,Less than 20 000 UAH,No,,Yes,20 000 - 40 000 UAH,Yes,20 000 - 40 000 UAH,Yes,25000,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,300000,5,1 - Very Bad,7,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4791397,1164,1,0,0,1,0,0,4000,Yes,Yes,Yes,25000,17000,USD,,2000,USD,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Trainings related to doing business or management,Other farmers,Getting credit,Government,Yes,50000,8,4,8,5,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No
4769054,3728,2,0,3,2,0,0,480,Yes,No,Yes,20000,0,,,100000,UAH,6,2,No,No,,,,,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Yes,20000,7,4,7,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4842129,3528,0,0,0,0,2,0,,Yes,No,Yes,30000,,,,,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,International organization,DO NOT NEED ASSISTANCE,,No,,1 - Very Bad,1 - Very Bad,7,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4993403,7634,1,1,6,1,0,6,2500,Yes,No,Yes,20000,5000000,UAH,,2000000,UAH,0,0,Yes,Yes,2022,1000000,UAH,3,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,,,No,,8,6,5,8,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4850851,3744,2,1,1,2,1,1,3000,Yes,No,Yes,30000,15000,USD,,15000,USD,0,4,No,No,,,,,,Yes,Less than 20 000 UAH,Yes,Less than 20 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Yes,200000,5,2,5,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4897337,3711,4,1,,4,1,,4000,No,No,Yes,100000,3000000,USD,,,,2,300,Yes,Yes,2022,,,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,50000,8,4,9,8,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No
4809059,3191,1,0,2,1,0,2,5000,Yes,No,No,,2000000,UAH,,1000000,UAH,0,0,Yes,Yes,2018,440000,UAH,23,Yes,No,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,500000,9,2,1 - Very Bad,1 - Very Bad,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No
4905139,5500,1,2,1,1,2,1,3000,Yes,No,,,30000,USD,,500000,UAH,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,,,8,1 - Very Bad,8,2,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4932499,5432,1,0,0,1,0,0,4000,Yes,No,Yes,100000,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,,,Yes,1000000,10 - Very Good,4,10 - Very Good,4,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
4863279,3703,,,0,,,0,3500,Yes,No,Yes,26000,,,,2000000,UAH,0,0,Yes,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Yes,30000,5,2,5,2,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
6386317,9664,0,0,4,0,0,4,3800,Yes,No,No,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,NGO,,,No,,8,5,8,4,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
4905657,5839,1,1,2,1,1,0,,,,Yes,,300000,UAH,,200000,UAH,1,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,8,1 - Very Bad,9,5,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No
4921127,5313,1,0,0,1,0,0,2000,No,No,Yes,,,,,,,39,0,Yes,Yes,2021,300000,UAH,7,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,No,No,Yes,No,Rather agree,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,,5,3,5,3,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4807376,3719,2,2,0,2,2,0,4050,Yes,No,Yes,40000,15000,USD,,30000,USD,1,4,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,9,6,7,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4830541,4767,2,0,0,2,0,0,0,Yes,No,Yes,80000,40000,UAH,,4500,USD,4,10,Yes,Yes,2016,30000,UAH,,Yes,Yes,20 000 - 40 000 UAH,Yes,Less than 20 000 UAH,Yes,20 000 - 40 000 UAH,Yes,Less than 20 000 UAH,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,1 - Very Bad,6,3,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4796098,1142,1,0,8,1,0,8,4970,Yes,No,Yes,50000,2000000,UAH,,2000000,UAH,0,0,Yes,Yes,2022,1950000,UAH,5,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,8,2,8,5,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
4958633,6707,1,0,0,1,0,0,2100,Yes,No,Yes,60000,400000,UAH,,0,,0,0,Yes,Yes,,,,20,No,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,5,2,8,4,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4870227,2809,1,2,0,1,2,0,3800,Yes,No,Yes,40000,44000,USD,,41500,USD,1,2,Yes,No,,,,,,No,,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,DO NOT NEED ASSISTANCE,,No,,7,,8,10 - Very Good,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
4985442,7782,1,0,16,1,0,15,,Yes,No,Yes,,4000000,UAH,,1000000,UAH,0,0,Yes,Yes,2022,5000000,UAH,7,Yes,No,,No,,No,,No,,,,No,,,,,,,Getting credit,,,,No,,8,8,7,3,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6289515,11596,1,0,2,1,0,2,0,Yes,No,Yes,38000,250000,UAH,,100000,UAH,0,0,Yes,Yes,2022,500000,UAH,8,Yes,,,,,,,,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,5,6,6,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
4815283,2096,1,0,20,1,0,20,4000,Yes,No,No,,10000000,UAH,,10000000,UAH,0,0,Yes,Yes,2022,35000000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,Trainings related to doing business or management,International organization,Yes,100000,10 - Very Good,7,10 - Very Good,6,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
6289521,11547,0,0,13,0,0,11,2500,Yes,No,Yes,40000,3000000,UAH,,1500000,UAH,0,0,Yes,Yes,2022,12000000,UAH,0,Yes,No,,,,No,,,,No,,No,,,,,,,Getting credit,International organization,Trainings related to doing business or management,Government,Yes,500000,8,2,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5004521,3293,1,1,1,1,1,1,12000,Yes,No,Yes,14000,,,,199000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,8,2,8,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No
4841958,4151,2,0,3,2,0,3,2000,Yes,No,Yes,50000,700000,UAH,,1500000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,12000,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,4,8,4,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4899193,6865,1,0,0,1,0,0,3000,No,No,Yes,,150000,UAH,,100000,UAH,0,20,Yes,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,420000,,,,,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
6371962,10154,1,0,0,1,1,1,3000,Yes,No,Yes,40000,700000,UAH,,1000000,UAH,0,0,Yes,Yes,2021,250000,UAH,30,Yes,Yes,Less than 20 000 UAH,Yes,20 000 - 40 000 UAH,Yes,Less than 20 000 UAH,Yes,20 000 - 40 000 UAH,No,,Yes,No,Yes,No,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Getting credit,International organization,Yes,20000,7,3,7,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5016790,5286,1,0,0,1,0,0,300,Yes,No,Yes,60000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,1 - Very Bad,7,1 - Very Bad,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No
6381834,11620,1,,9,1,0,16,1000,Yes,No,Yes,,0,,,13685000,UAH,0,0,Yes,Yes,2022,,,3,Yes,,,,,,,,,,,No,,,,,,,,,,,No,,5,,1 - Very Bad,2,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No
4794798,2180,2,0,0,2,0,2,5000,No,No,Yes,40000,800000,UAH,,1200000,UAH,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,Yes,,Yes,20 000 - 40 000 UAH,No,,Yes,13000,No,,,,,,,DO NOT NEED ASSISTANCE,,,,,,10 - Very Good,1 - Very Bad,3,7,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No
4849163,2903,1,1,3,2,2,3,3500,No,Yes,No,,3000000,UAH,,500000,UAH,0,2,No,Yes,2007,54000,UAH,,No,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,5,1 - Very Bad,5,1 - Very Bad,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
4795194,2025,1,0,0,1,0,1,,Yes,No,Yes,35000,0,,,0,,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,6,6,5,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4998868,6988,1,1,2,1,1,2,4000,Yes,No,Yes,,700000,UAH,,250000,UAH,0,0,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,Yes,6000,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,4,4,6,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
